,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
11118,1.643150780143476,-11.545143682728622,-13.188294462937579,4.129421061227843,8.237298011598222,-18.139290914194152,79.70725843770384,229.11279866956693,37.6390824654074,123.71761212469745,36.278364263829744,1.1166370293951267
11119,3.148710694633824,-10.101520951013857,-13.250231645713201,1.9020497808801249,9.773826517476492,-16.726636773867014,77.51460334053807,232.9903501121364,46.2077159704484,127.45558598753739,39.086906854207406,3.7976963344821955
11120,4.694047594524413,-8.657856318573351,-13.351903913163326,-0.3651194352307018,11.369999551092254,-15.333808275151387,75.48132653323876,237.09586547935928,55.02290108674042,131.48196222931085,42.045384462003,6.628524520570412
11121,6.299162821617542,-7.2641478060256865,-13.563310627708828,-2.6670889185976474,13.080818135458246,-14.045803119876288,74.53742670737167,241.47934668716886,64.63465099976227,135.9967432088417,45.52379864246038,9.769122870015115
11122,7.984057730845762,-5.970393428768907,-13.954451159680309,-4.9988610164542395,14.961283310672318,-12.947619008605068,72.2129025752229,245.66079574629688,73.92297752566446,140.35993136118535,48.75215095661038,12.669492679021559
11123,9.728733690280306,-4.78659119703145,-14.515324887377435,-7.335438091757496,16.98639613395554,-12.044253640715993,70.50775286994157,249.99021476259313,83.80789110513125,145.1015291978561,52.41044297123501,15.679635257656505
11124,11.633192081139184,-3.6427391159233258,-15.27593119712823,-9.811822523170417,19.271157679689935,-11.280704714483086,68.30197634568202,254.3676059373422,93.9394007972711,149.9515393070523,56.298676258831186,18.77955192985951
11125,13.647434297794907,-2.448835185487562,-16.09626948334823,-12.423016705044004,21.695569039455776,-10.496969927157142,67.05557177774567,258.96297156757873,104.69751427353617,154.9999643538795,60.596852397574715,21.999244033453827
11126,15.76146174778187,-1.1148774007519204,-16.876339148599595,-15.20402304739877,24.19963132206854,-9.553046975047005,65.39853796272234,263.50631404639944,115.28223781167077,159.956807080572,64.89497297128386,25.118712920156998
11127,17.895275851803376,0.22913624821913114,-17.66613960365009,-18.00984397590579,26.728345653615417,-8.603933553601026,64.30087371863127,268.12763586327327,125.7935762896895,164.88207030671202,69.243039569383,28.177959955591053
11128,20.138878043738295,1.6832077762721827,-18.455670267532,-20.98048193186721,29.366713177491413,-7.544627357488753,63.46257788506152,272.8069396043495,136.2715331798852,169.82575692944738,73.78105378686601,31.26698651929241
11129,22.452269770647362,3.1773392031123766,-19.27493056760091,-24.040939372196362,32.08973505443506,-6.460126080682842,62.55364932331214,277.5342279527624,146.51611054286698,174.63786992370677,78.21901722425964,34.24579400472137
11130,24.805452492779125,4.75153255325065,-20.053919939594444,-27.181218769397244,34.83241246256372,-5.275427416541163,63.04408691653167,282.4595036889346,157.0473090216291,179.5684123424131,82.82693148758673,37.26438381927128
11131,27.188427683575508,6.3957898559507,-20.792637827690804,-30.38632261154363,37.58474659740841,-4.000529057889124,61.8338895698573,287.17276969087703,166.38512783565034,183.9273873166951,86.68479818832928,39.85275738427731
11132,29.571196829676992,8.100113145175705,-21.47108368456732,-33.62125340225761,40.30673867194828,-2.635428697102207,61.81305621055352,292.2140289344874,175.81956477502501,188.48479805609662,90.86261894339157,42.680916135024944
11133,31.983761430927483,9.924504459534765,-22.059256971458787,-36.946013660687605,43.01338991664461,-1.1051240261887085,61.58158578815028,297.37328449384523,184.77061619462503,192.93064784878385,94.99039537506287,45.658861520757995
11134,34.36612300037872,11.768965842229091,-22.597157158215726,-40.250605921486,45.664701579474446,0.4703872631273156,61.67947727458069,302.67053954150475,193.2382770082945,197.28494006175075,99.08812911098039,48.64659500468632
11135,36.688283064294396,13.663499340997934,-23.024783723362592,-43.520032734786085,48.20067492596367,2.151107479322898,60.95672966431818,307.92579734878564,201.09254068307618,201.45767814102206,102.95582178409182,51.604118063993184
11136,38.9902431621538,15.50810700806424,-23.482136154155718,-46.74429666617863,50.73131123921975,3.7670389309928036,59.8133419745132,313.3390612860604,208.77339923347049,205.5188656118543,106.743475032618,54.57143218984217
11137,41.37200484665519,17.45279090008005,-23.91921394664132,-50.0984002966879,53.33161181996405,5.493183926765979,58.67931324512941,319.01033482304,216.81084321572789,209.8285060789349,110.72109050001532,57.70853888738383
11138,43.79356968371865,19.467553078071642,-24.32601660571322,-53.52734622274714,55.95657798656358,7.304544775221792,56.624642539079275,324.7496215290561,224.74486172217385,214.04660322657875,114.46866983493808,60.76543967576183
11139,46.264939252488716,21.57239560738441,-24.692543645170538,-57.05113705617357,58.6112110750624,9.226123784806077,54.9693289423593,330.65692507334154,233.08544237556828,218.463160818923,118.26621469120077,63.892136088118804
11140,48.776115145336426,23.69732055762749,-25.078794587775203,-60.624775424142804,61.31551243921254,11.157923263746989,51.48337156418452,336.4622492253072,240.90257132349817,222.65818270011945,121.74372672774021,66.86862967160178
11141,51.387098967861185,25.912330002618077,-25.47476896530938,-64.34326396916282,64.12448345050447,13.174945519970649,49.00676953712266,342.6055978548169,249.37623323280513,227.29167279452463,125.79120760857761,70.1749219873673
11142,54.13789233889199,28.247426020325545,-25.890466318632726,-68.26160534904731,67.08312549819703,15.302192861016609,45.77952201722755,348.7769749324595,257.72641128404723,231.93363510688818,129.85865900278048,73.46101461058598
11143,56.988496890488484,30.63261069281528,-26.355886197739512,-72.30480223688866,70.166439989347,17.454667593953115,42.30162818417219,354.98638452981817,266.0330871659959,236.53407372253838,133.8560825844246,76.65690913044689
11144,59.88891426794153,33.127886106192236,-26.76102816181561,-76.45285732103015,73.26942834883816,19.747372025292186,38.423087241381054,361.2238308197366,274.53624107016833,241.19299280756582,137.92348003255557,79.9626071501614
11145,62.899146129773264,35.75325435054425,-27.145891779295354,-80.77577330503786,76.47209201940986,22.180308460904484,34.58389841616199,367.5393180765829,283.1758516853954,245.88039660900455,142.1008530311507,83.34811028696663
11146,65.97919414773695,38.518717519885065,-27.46047662791822,-85.23855290767193,79.70943246168505,24.78847920593403,32.07406095983747,374.02285067651104,292.2618961924261,250.92628945501156,146.65820326908042,87.03342017212854
11147,69.0890600068162,41.28427771209718,-27.804782294785383,-89.7311988628572,82.99145115419796,27.381886564712705,28.353574147875197,380.1844330977183,300.3343502585672,255.51067575504283,150.87553244006978,90.48853845094474
11148,72.198745405224,44.05993702887424,-28.13880837641612,-94.2287139196535,86.26814959342119,29.990532840674565,25.482437280018285,386.334069920701,308.2131880323609,260.2035600000281,155.41284224265982,94.08346678274654
11149,75.35825205440115,46.90569757566346,-28.45255447880404,-98.81110084222523,89.58452929379234,32.67942033626999,22.230649680414665,392.32176582850695,315.428382138299,264.7849467625432,160.16013438016893,97.82820684090102
11150,78.60758167901432,49.841561461607505,-28.766020217473177,-103.52836240981041,92.99059178774017,35.45855135287963,19.85821069774601,398.2975256069852,322.4499036715745,269.49484069697905,165.35741056065385,101.89276031281233
11151,81.87673601695383,52.83753079948628,-29.039205217533908,-108.2955014166893,96.39633862571013,38.31792819072819,16.925119705355975,403.9913541450323,328.90772219287055,274.06324653970955,170.694672496871,106.0671288999229
11152,85.11571681933073,55.85360770565836,-29.26210911373874,-113.04252067215225,99.74677137618953,41.22255314879801,14.151376101377869,409.54325643483656,334.98180572318876,278.5801691092563,176.17192190623732,110.40131431771387
11153,88.37452585047373,58.92979430000226,-29.44473155053786,-117.83942300046718,103.09689162573217,44.20742852474251,11.48697930886165,414.9332375721185,340.7721207387143,283.1756133064513,182.01916051079115,114.93531829570543
11154,91.70316488792552,62.08609270585733,-29.617072182134574,-122.7462112408465,106.51170097898243,47.27755661479939,8.45192877590034,420.0613027563692,345.75863216572094,287.68958411459664,187.9663900371532,119.48914257745652
11155,95.06163572243871,65.26250504996449,-29.79913067254059,-127.69288824741324,109.96120105869869,50.3629397137037,6.566223975755742,425.05745729108423,350.56130337551485,292.4720865996227,194.29361221648713,124.22278892056426
11156,98.46994015797134,68.46903346240661,-30.000906695631055,-132.70445688916692,113.47039350577664,53.46858011460077,2.6898644069835527,429.41170658399665,353.8700961794178,296.7631259102429,200.17082878446038,128.57625909666274
11157,101.90808001168188,71.73568007654872,-30.17239993519948,-137.7759200499485,116.99427997927148,56.64948010895883,-0.00715040644220144,433.6440561473051,357.3349708237906,301.3927072781067,206.42804148120442,133.1795548914216
11158,105.406057113924,75.04244702897786,-30.363610085012436,-142.92728062840516,120.58786215642017,59.86064198648166,-2.824820915005394,437.52451159789933,360.4458859850958,306.0508360179495,212.7352520512754,137.86267810454407
11159,108.95387330824059,78.31933645944272,-30.6345368488641,-148.11354153795412,124.27114173266267,63.002068035020855,-5.313147543524685,441.12307865758345,363.17279876500174,310.7075175277406,219.01246224361464,142.4856305497646
11160,112.47153045135747,81.60635051079309,-30.865179940630608,-153.27470570674618,127.90412042166294,66.17376054048813,-8.202130691031105,444.2597631532951,365.14566468552755,315.17275728882817,225.0296738115087,146.92841405484583
